CODE,ADDRESS,featuredLevel,publishDate,price,numBedrooms,numBathrooms,propertyType,propertySize,category,AMV_price,sellerId,seller_name,seller_branch,sellerType,m_totalImages,m_hasVideo,m_hasVirtualTour,m_hasBrochure,ber_rating,longitude,latitude,LONGITUDE,LATITUDE
3678669,"546 Mourne Rd, Drimnagh, Dublin 12, D12 CY54, Ireland",standard,2022-01-18,349950,2,2,Terrace,,Buy,0,3238.0,Fintan Gilligan MIPAV REV,DNG Gilligan,BRANDED_AGENT,15.0,False,False,False,F,-9.00037,53.721946,-6.306185699999999,53.33360889999999
3678572,"93 Broadford Hill, Ballinteer, Dublin 16, D16 HY49, Ireland",standard,2022-01-27,500000,3,2,Semi-D,111.0,Buy,0,12163.0,Marion Earner,Keller Williams Ireland,BRANDED_AGENT,23.0,True,False,False,D2,-6.294412,53.277874,-6.2607886,53.279754
3678486,"282, 14 Wyckham Way, Ballinteer, Dublin, Ireland",standard,2022-01-17,335000,1,1,Apartment,64.0,Buy,0,12120.0,Kate Mullery MIPAV,Mullery O'Gara Estate Agents,BRANDED_AGENT,14.0,False,True,False,C1,-6.303053,53.30432,-6.2449112,53.2791135
3678460,"67 Rossmore Rd, Drumfinn, Dublin 10, D10 CK83, Ireland",standard,2022-01-30,230000,3,1,Terrace,120.0,Buy,0,2655.0,Jason Kavanagh,Sherry FitzGerald Drumcondra,BRANDED_AGENT,12.0,False,False,False,C2,-6.249146,53.406497,-6.3544044,53.3464117
3678456,"171 Clonmacnoise Rd, Crumlin, Dublin 12, D12 E9H3, Ireland",standard,2022-01-30,340000,2,1,Semi-D,84.0,Buy,0,9982.0,Philip Guckian,"Sherry FitzGerald Country Homes, Farms & Estates",BRANDED_AGENT,26.0,True,False,False,D1,-6.460764,53.399511,-6.3032039,53.3210926
3678458,"30 St Conleth's Rd, Greenhills, Dublin 12, D12 N9X5, Ireland",standard,2022-01-30,399950,3,1,End of Terrace,78.0,Buy,0,3948.0,DNG John Ryan,DNG John Ryan,BRANDED_AGENT,24.0,True,False,False,F,-8.641584,52.13042,-6.3312048,53.3118576
3677217,"Apartment 56, Ha'Penny Bridge House, Ormond Quay Lower, North City, Dublin 1, Ireland",standard,2022-01-28,350000,2,1,Apartment,51.0,Buy,0,380.0,"Dave Kelly MIPAV, MCEI, TRV",JB Kelly,BRANDED_AGENT,20.0,False,True,False,E1,-6.173505,53.397043,-6.265662499999999,53.3465173
3678333,"9 The Oaks, Clontarf Rd, Clontarf, Dublin 3, D03 AX67, Ireland",standard,2022-01-26,190000,2,1,Apartment,77.0,Buy,0,7133.0,Rowan Fitzgerald MIPAV REV MMCEPI,Rowan Fitzgerald Auctioneers Ltd.,UNBRANDED_AGENT,12.0,False,False,False,C1,-8.666226,52.666559,-6.1748483,53.3666588
3678304,"136 Home Farm Rd, Drumcondra, Dublin 9, D09 FA43, Ireland",standard,2022-01-29,750000,3,2,Semi-D,95.0,Buy,0,2765.0,Patrick O'Donovan,O'Donovan & Associates,UNBRANDED_AGENT,16.0,False,False,False,C2,-9.048474,52.450869,-6.2617676,53.3753026
3678302,"35 Mountain View Rd, Ranelagh, Dublin 6, D06 P1H2, Ireland",standard,2022-01-29,1595000,5,2,Semi-D,215.0,Buy,0,1916.0,Joseph Reynolds,Property Partners Paul Reynolds & Co.,BRANDED_AGENT,56.0,True,True,False,C2,-7.704214,54.941505,-6.2513932,53.3195158
3678248,"All Hallows Square, 3 Griffith Ave, Drumcondra, Dublin 9, Ireland",standard,2022-01-17,550000,3,1,Terrace,101.0,Buy,0,9949.0,Laura Teatum,Remax Professional Partners,BRANDED_AGENT,7.0,False,True,False,D1,-8.620289,52.665993,-6.2508195,53.3716632
3678220,"115 Portersfield, Clonsilla, Dublin 15, D15 N292, Ireland",standard,2022-01-28,210000,2,2,Apartment,,Buy,0,11013.0,Kevin Riney,Riney Scollan,UNBRANDED_AGENT,12.0,False,False,False,D2,-6.285622,53.29739,-6.3954381,53.3819009
3678219,"9 Moylaragh Park, Tankardstown, Balbriggan, Co. Dublin, K32 YT50, Ireland",standard,2022-01-28,240000,3,3,Terrace,98.0,Buy,0,11797.0,Mark Nestor,Mark Nestor Property Services Ltd,BRANDED_AGENT,28.0,False,False,False,B3,-7.905471,53.434799,-6.197165,53.6118424
3678197,"Glenageary Rd Upper, Honeypark, Dún Laoghaire, Co. Dublin, Ireland",standard,2022-01-30,350000,1,1,Apartment,51.0,Buy,0,1218.0,DNG McCormack Carlow Office,DNG McCormack  Properties,BRANDED_AGENT,18.0,False,False,False,G,-6.722906,52.805105,-6.1426919,53.2827277
3678165,"1 Stratton Heath, Adamstown, Lucan, Co. Dublin, K78 Y1R0, Ireland",standard,2022-01-28,300000,3,2,Duplex,109.0,Buy,0,2664.0,Maria Walsh,Sherry FitzGerald Castleknock,BRANDED_AGENT,12.0,False,False,False,C3,-6.397267,53.37441,-6.4639846,53.3388718
3678096,"16 The Rise, Dalkey, Co. Dublin, A96 H426, Ireland",standard,2022-01-29,1150000,4,3,Bungalow,191.0,Buy,0,3781.0,Adrian Harley,CME,BRANDED_AGENT,26.0,False,False,False,A3,-6.855962,53.105372,-6.112826999999999,53.2769961
3678062,"301, 16 The Maples, Farranboley, Dublin 14, D14 R9F4, Ireland",standard,2022-01-17,295000,2,2,Apartment,78.0,Buy,0,9516.0,Tatyana Petrovskaya,Cunningham Auctioneers,BRANDED_AGENT,11.0,True,False,False,C3,-7.118925,52.262629,-6.2413665,53.3061258
3677363,"Kings Hall, Chapelizod Rd, Chapelizod, Dublin 20, Ireland",standard,2022-01-30,199000,1,1,Apartment,81.0,Buy,0,9935.0,Colm Quaid,Lisney (Dundrum),BRANDED_AGENT,8.0,False,False,False,B1,-6.238418,53.286588,-6.3421102,53.3475499
3677353,"13 Church St, Howth, Dublin, D13 ND80, Ireland",standard,2022-01-15,635000,2,2,Terrace,110.0,Buy,0,892.0,Morgan Kierans,Kierans Property Consultants,UNBRANDED_AGENT,8.0,False,False,False,C3,-6.361329,53.725357,-6.0667939,53.38717399999999
3677328,"7 The Park, Beaumont Woods, Beaumont, Dublin 9, D09 VX68, Ireland",standard,2022-01-30,495000,4,3,Semi-D,118.0,Buy,0,1805.0,Shane Finn,DNG Creedon,BRANDED_AGENT,16.0,True,False,False,C3,-8.503647,51.900678,-6.228403999999999,53.3872534
3677309,"11 St Margaret's Rd, St Margaret's Ct, Finglas, Dublin 11, D11 YY11, Ireland",standard,2022-01-29,229000,2,2,Apartment,80.0,Buy,0,2820.0,Bryan J. Corcoran,Bryan J. Corcoran,UNBRANDED_AGENT,10.0,False,False,True,D2,-8.450993,54.281402,-6.302629899999999,53.39918249999999
3677306,"3 Kildonan Dr, Finglas West, Dublin, D11 P5K2, Ireland",standard,2022-01-29,245000,2,1,Terrace,665.0,Buy,0,1979.0,Richard Mullan,Murphy Mullan Tallaght,BRANDED_AGENT,14.0,False,False,False,C2,-6.057370448701533,52.89228305465315,-6.3084725,53.3904541
3677299,"82 Northway Estate, Finglas West, Dublin 11, D11 A4P2, Ireland",standard,2022-01-29,349000,3,4,Semi-D,117.0,Buy,0,9930.0,Gordon Sutherland,Churches Estate Agents,BRANDED_AGENT,22.0,True,False,False,E2,-6.241087,53.295004,-6.3088294,53.3990515
3677300,"Royal Canal Park, Dublin, Ireland",standard,2022-01-29,225000,1,1,Apartment,121.0,Buy,0,1805.0,Glenn O'Connor,DNG Creedon,BRANDED_AGENT,38.0,True,False,False,D2,-8.493904,51.887989,-6.317931199999999,53.3770924
3677296,"13 St Samson's Ct, Balgriffin, Dublin, D13 HF67, Ireland",standard,2022-01-29,219000,2,2,Apartment,,Buy,0,3539.0,Clarke Auctioneers,Gerard Clarke & Sons,UNBRANDED_AGENT,16.0,False,False,False,C1,-8.582945,54.180503,-6.1725952,53.4082557
3677302,"242 Glasnevin Ave, Glasnevin, Dublin 11, D11 FF60, Ireland",standard,2022-01-29,425000,3,1,Semi-D,97.0,Buy,0,8532.0,Jacqui Tallon Assoc. SCSI,Beirne & Wise Estate Agents,BRANDED_AGENT,23.0,False,False,False,E2,-6.26986,53.283434,-6.2839944,53.3907746
3677303,"28 Hampton Wood Cres, Hampton Wood, Dublin 11, D11 W0V6, Ireland",standard,2022-01-29,270000,2,2,Terrace,136.0,Buy,0,1218.0,DNG McCormack Clane Office,DNG McCormack  Properties,BRANDED_AGENT,25.0,True,False,False,B3,-6.700091,53.295636,-6.2902949,53.4046173
3677295,"19 Hansted Dr, Grove, Lucan, Co. Dublin, K78 PC67, Ireland",standard,2022-01-29,259000,2,2,Terrace,84.0,Buy,0,4335.0,Ger Carmody,Ger Carmody Auctioneers,UNBRANDED_AGENT,25.0,False,False,False,B3,-9.865424,52.276394,-6.4518287,53.3358318
3677276,"6w, 240 Orwell Park Lawns, Templeogue, Dublin 6W, Co. Dublin, D6W R264, Ireland",standard,2022-01-30,645000,4,2,Semi-D,125.0,Buy,0,9644.0,Joe Naughton,Joe Naughton,UNBRANDED_AGENT,16.0,False,False,False,C2,-7.907908,53.433663,-6.3227313,53.3001497
3677252,"76 St Assam's Rd W, Donaghmede, Dublin 5, D05 NW98, Ireland",standard,2022-01-30,610000,3,2,Semi-D,126.0,Buy,0,11062.0,Auctioneera Dublin Office*,Auctioneera.ie,UNBRANDED_AGENT,71.0,False,False,False,D2,-6.178704,53.395358,-6.1694738,53.3829384
3677251,"Apartment 3, Cherry Lodge, Farmleigh Ave, Farmleigh Woods, Dublin 15, Ireland",standard,2022-01-17,530000,2,2,Apartment,90.0,Buy,0,2317.0,"John Bannon BSc AssocSCSI, Director",Bannon Auctioneers and Valuers,UNBRANDED_AGENT,19.0,True,False,False,G,-6.627435,53.712252,-6.3628851,53.3671693
3677222,"45, Hollybrook, Brighton Rd, Kerrymount, Dublin 18, Ireland",standard,2022-01-14,695000,2,2,Apartment,124.0,Buy,0,4335.0,Ger Carmody,Ger Carmody Auctioneers,UNBRANDED_AGENT,4.0,False,False,False,G,-9.318168,52.174576,-6.1812128,53.2641044
3441534,"19 St. Canice's Court, Finglas North, Dublin, Ireland",standard,2022-01-19,169950,1,1,Townhouse,108.0,Buy,0,2650.0,David Dobbs,DNG Dun Laoghaire,BRANDED_AGENT,15.0,False,False,False,C3,-6.141605,53.276259,-6.3175116,53.39572099999999
3677132,"Apartment 3, Jasonia Centre, 76 Dame St, Temple Bar, Dublin 2, D02 VP26, Ireland",standard,2022-01-30,375000,2,1,Apartment,75.0,Buy,0,380.0,"Dave Kelly MIPAV, MCEI, TRV",JB Kelly,BRANDED_AGENT,14.0,False,True,False,D1,-6.071916,53.385957,-6.2664694,53.3443011
3677092,"10 Chapel Farm Green, Lusk, Co. Dublin, K45 XD91, Ireland",standard,2022-01-21,320000,3,3,Semi-D,211.0,Buy,0,9923.0,Andrea Whelan,Sherry FitzGerald Rathmines,BRANDED_AGENT,33.0,True,False,False,B2,-6.265763,53.314301,-6.171764500000001,53.5229094
3677059,"24 Shenick Park, Holmpatrick, Skerries, Co. Dublin, K34 VF62, Ireland",standard,2022-01-14,610000,4,2,Semi-D,88.0,Buy,0,10948.0,James Droney,Ray Cooke Auctioneers Tallaght,BRANDED_AGENT,16.0,False,False,False,XXX,-6.3502329,53.285533,-6.1017106,53.57091310000001
3677045,"37 Londonbridge Road, Dublin 4, D04 YW68, Ireland",standard,2022-01-30,1095000,3,2,Terrace,116.0,Buy,0,2758.0,Tom Crosse,GVM Auctioneers - Limerick,BRANDED_AGENT,16.0,False,False,False,E1,-8.633527,52.658258,-6.225416200000001,53.3375596
3677043,"Forest Hills, Forest Rd, Forestfields, Swords, Co. Dublin, Ireland",standard,2022-01-30,275000,2,2,Apartment,72.0,Buy,0,840.0,Barry O'Driscoll,REA Grimes,UNBRANDED_AGENT,18.0,False,False,False,XXX,-6.1096292,53.5803761,-6.235316399999999,53.4484256
3677030,"The Sweepstakes, Ballsbridge Park, Merrion Rd, Dublin 4, Ireland",standard,2022-01-30,525000,2,2,Apartment,63.0,Buy,0,925.0,Jim Duffy MIPAV MMCEPI,DNG Duffy,BRANDED_AGENT,20.0,False,True,False,E1,-6.288218,54.008714,-6.228286600000001,53.33151909999999
3677028,"The Sweepstakes, Ballsbridge Park, Merrion Rd, Dublin 4, Ireland",standard,2022-01-30,400000,1,1,Apartment,52.0,Buy,0,6479.0,Nigel Dineen/Martin Finn Auctioneers,Nigel Dineen/Martin Finn Auctioneers,UNBRANDED_AGENT,2.0,False,False,False,C3,-8.490262997504,53.7659925885083,-6.228286600000001,53.33151909999999
3676985,"Lorne Terrace, 8 Brookfield St, Kilmainham, Dublin 8, Ireland",standard,2022-01-26,400000,2,1,Terrace,80.0,Buy,0,2611.0,Michelle Berg,Sherry FitzGerald Sutton,BRANDED_AGENT,14.0,True,False,False,A3,-6.179279,53.409135,-6.302289,53.3397085
3676966,"3 Auburn Dr, Castleknock, Dublin 15, D15 W3YT, Ireland",standard,2022-01-28,625000,4,2,Semi-D,161.0,Buy,0,380.0,"Dave Kelly MIPAV, MCEI, TRV",JB Kelly,BRANDED_AGENT,24.0,False,True,False,C3,-6.11274,53.390148,-6.3581607,53.3783156
3676965,"The Gasworks, S Lotts Rd, Dublin 4, Ireland",standard,2022-01-30,490000,2,2,Apartment,75.0,Buy,0,857.0,Shaun Frayne MIPAV,Carlow Property Management,BRANDED_AGENT,8.0,False,False,False,C3,-6.952812,52.813163,-6.2351068,53.3390643
3676919,"11 Barnwell Gate, Hansfield, Co. Dublin, Ireland",standard,2022-01-28,500000,4,3,Semi-D,136.0,Buy,0,2574.0,Melanie Clohessy,Sherry FitzGerald Hennessy,BRANDED_AGENT,15.0,False,False,False,G,-7.84823,51.955572,-6.4386395,53.3919507
3676915,"158 The Links, Ballalease North, Donabate, Co. Dublin, K36 R971, Ireland",standard,2022-01-25,425000,3,3,Semi-D,97.0,Buy,0,2810.0,Heffernan Auctioneers Edenderry,Heffernan Auctioneers,BRANDED_AGENT,25.0,False,False,False,E2,-7.260551,53.333368,-6.1433637,53.4885207
3676880,"4 Fernvale Dr, Walkinstown, Dublin, D12 X9N1, Ireland",standard,2022-01-14,399950,3,2,Semi-D,88.0,Buy,0,7901.0,Emma Gill,Property Partners Emma Gill,BRANDED_AGENT,13.0,False,False,False,C2,-8.964483,53.275433,-6.316860399999999,53.32421919999999
3562793,"Gallery Quay, Grand Canal Quay, Dublin Docklands, Dublin 2, Ireland",standard,2022-01-26,385000,1,1,Apartment,45.0,Buy,0,9556.0,Nicola Wynne Jankola,Leonard Wilson Keenan Estates & Letting Agents,BRANDED_AGENT,13.0,False,False,False,D2,-6.296629,53.341846,-6.2390153,53.3429414
3676863,"11 Woodbank Dr, Finglas, Dublin, D11 Y2R5, Ireland",standard,2022-01-28,235000,3,1,Terrace,79.0,Buy,0,9930.0,Gordon Sutherland,Churches Estate Agents,BRANDED_AGENT,12.0,True,False,False,D2,-6.097334,53.272257,-6.320643,53.3814252
3676827,"146 Oliver Plunkett Rd, Dún Laoghaire, Dublin, A96 D722, Ireland",standard,2022-01-24,450000,5,2,End of Terrace,127.0,Buy,0,8487.0,John Kearney,Kearney & Co.,BRANDED_AGENT,19.0,False,False,False,C1,-6.542483,52.228171,-6.147436799999999,53.2838384
3676805,"18 Levmoss Ave, The Gallops, Dublin 18, Ireland",standard,2022-01-28,280000,1,1,Apartment,54.0,Buy,0,1959.0,Geoffrey de Courcy Residential Director,Property Partners de Courcy O'Dwyer,BRANDED_AGENT,8.0,False,False,True,E1,-8.62544,52.64809,-6.1978659,53.2626281
3676791,"33 Stormanstown Rd, Glasnevin, Dublin 11, D11 X7H5, Ireland",standard,2022-01-28,249000,2,1,Apartment,62.0,Buy,0,3577.0,Claire Flannelly,Flannelly Auctioneers,UNBRANDED_AGENT,12.0,False,False,False,D1,-9.223466,53.928877,-6.2720682,53.38464829999999
3676773,"Sylvan, Temple Rd, Rathmines, Dublin 6, D06 YW71, Ireland",standard,2022-01-14,1850000,5,3,Semi-D,208.0,Buy,0,9460.0,Patricia Casey MSCSI,Quillsen Terenure,BRANDED_AGENT,12.0,False,False,False,E2,-6.23779,53.305372,-6.2602494,53.3109099
3676739,"201 Castlecurragh Heath, Buzzardstown, Dublin 15, D15 WYF7, Ireland",standard,2022-01-28,150000,1,1,Apartment,52.0,Buy,0,2664.0,Maria Walsh,Sherry FitzGerald Castleknock,BRANDED_AGENT,9.0,False,False,False,E1,-6.330338,53.372379,-6.3951242,53.4034379
3676729,"15 Tory Square, Dublin, Ireland",standard,2022-01-28,255000,2,1,Apartment,85.0,Buy,0,3534.0,Office,M M Ward Estate Agents,UNBRANDED_AGENT,19.0,True,False,False,C3,-6.595472,53.241995,-6.377102799999999,53.3929208
3676643,"6w, 35 St Pancras Ave, Terenure, Dublin, Ireland",standard,2022-01-30,975000,4,4,Terrace,186.0,Buy,0,11257.0,David Scally,David Ross Estate Agents,BRANDED_AGENT,23.0,True,False,False,SI_666,-6.326419,53.319067,-6.282047899999999,53.3169804
3676625,"Merchamp, Seafield Rd E, Clontarf, Dublin 3, Ireland",standard,2022-01-14,325000,2,1,Apartment,63.0,Buy,0,2248.0,REA Eoin Dillon,REA Eoin Dillon,UNBRANDED_AGENT,13.0,False,False,False,C2,-8.1975561,52.8642968,-6.1943787,53.3635195
3676563,"33 Hillbrook Woods, Coolmine, Dublin 15, D15 WV8D, Ireland",standard,2022-01-30,265000,2,2,Terrace,65.0,Buy,0,7064.0,Hyde Auctioneers,Hyde Auctioneers,UNBRANDED_AGENT,14.0,False,False,False,C1,-10.089836,51.758222,-6.4002924,53.3915337
3676532,"79, 109 Parnell St, Rotunda, Dublin 1, Ireland",standard,2022-01-28,210000,1,1,Apartment,41.0,Buy,0,2816.0,Roisin Rooney,Paul Lafferty Ltd,UNBRANDED_AGENT,27.0,False,False,False,C3,-8.323288,53.744809,-6.2575639,53.35394969999999
3676471,"Belmayne Park N, Donaghmede, Dublin, Ireland",standard,2022-01-26,240000,2,2,Apartment,64.0,Buy,0,9394.0,Martin O'Farrell,John O'Farrell & Sons,BRANDED_AGENT,10.0,False,False,False,G,-8.135302,51.929255,-6.1729824,53.405456
3676402,"108 Castle View Rd, Yellowmeadows, Dublin 22, D22 TW26, Ireland",standard,2022-01-28,390000,3,1,Semi-D,85.0,Buy,0,2840.0,Gary Corroon M.I.P.A.V.,Sherry FitzGerald Davitt & Davitt,BRANDED_AGENT,28.0,False,True,False,C1,-7.335289,53.52786,-6.3828865,53.32529539999999
3676349,"51 Merchant's Square, East Wall, Dublin 3, D03 X3W5, Ireland",standard,2022-01-27,325000,2,1,Terrace,61.0,Buy,0,2247.0,John Dawson,REA Dawson,BRANDED_AGENT,8.0,False,False,False,G,-6.7798611,52.8619727,-6.2296038,53.3518947
3676316,"3 Fairfield Ave, East Wall, Dublin 3, D03 H688, Ireland",standard,2022-01-21,235000,1,1,Apartment,44.0,Buy,0,737.0,Coonan Naas,Coonan Estate Agents Ltd,UNBRANDED_AGENT,19.0,False,False,False,A3,-6.589183,53.243907,-6.2357793,53.3549593
3676301,"Apartment 5, Waltham, Clonfadda Wood, Merrion, Blackrock, Co. Dublin, Ireland",standard,2022-01-29,795000,2,1,Apartment,200.0,Buy,0,7518.0,Peri Griffin,Streets Ahead Properties,UNBRANDED_AGENT,104.0,True,False,False,B2,-9.318156,52.927723,-6.1963399,53.299785
3676144,"11 Brighton Ave, Clontarf, Dublin 3, D03 V103, Ireland",standard,2022-01-14,380000,2,1,End of Terrace,68.0,Buy,0,11896.0,Deirdre Phelan,Property Partners Phelan Herterich,BRANDED_AGENT,20.0,False,False,False,D2,-7.120946,52.262607,-6.225237300000001,53.366588
3676140,"76 The Links, Ballisk, Donabate, Co. Dublin, K36 AR25, Ireland",standard,2022-01-25,460000,4,3,Semi-D,73.0,Buy,0,12120.0,Kate Mullery MIPAV,Mullery O'Gara Estate Agents,BRANDED_AGENT,13.0,False,True,False,C3,-6.246765,53.26815,-6.1425054,53.4863765
3675968,"Bohernabreena, Dublin, Ireland",standard,2022-01-30,550000,3,2,House,263.0,Buy,0,8797.0,Brian O'Connor,OMD Estate Agents,BRANDED_AGENT,9.0,True,False,False,E1,-6.667876,53.25281,-6.3567647,53.269368
3675952,"13 Yellow Meadows Ave, Knockmitten, Dublin 22, D22 CD68, Ireland",standard,2022-01-29,249000,3,1,Terrace,76.0,Buy,0,1699.0,Seamus Dollard,Property Partners Buggy,BRANDED_AGENT,26.0,False,False,False,B3,-7.050391,52.379522,-6.378870300000001,53.32645729999999
3675950,"Garter Ln, Brownsbarn, Saggart, Co. Dublin, Ireland",standard,2022-01-29,195000,2,1,Apartment,105.0,Buy,0,1227.0,Tommy Breheny,Oates Breheny Group,BRANDED_AGENT,11.0,False,False,False,D2,-8.47898,54.279385,-6.4381086,53.291052
3675943,"16 Moyville, Rathfarnham, Dublin, D16 RP22, Ireland",standard,2022-01-28,579000,4,3,Semi-D,130.0,Buy,0,11062.0,Auctioneera Dublin Office*,Auctioneera.ie,UNBRANDED_AGENT,47.0,False,False,False,B3,-6.147079,53.398749,-6.2942364,53.279501
3675944,"11 Yellow Meadows Grove, Yellowmeadows, Dublin 22, D22 AE14, Ireland",standard,2022-01-28,300000,3,2,Semi-D,,Buy,0,8873.0,Mallon Property,Mallon Property,UNBRANDED_AGENT,15.0,True,False,False,D2,-6.400208,54.00997,-6.3826594,53.32698689999999
3675933,"214 Clonkeen Rd, Deansgrange, Blackrock, Co. Dublin, A94 N9F6, Ireland",standard,2022-01-14,695000,3,2,Semi-D,104.0,Buy,0,3711.0,Kenneth Campbell,Campbells Auctioneers,UNBRANDED_AGENT,14.0,True,False,False,C3,-8.2967453,55.0710303,-6.158835499999999,53.2691319
3675919,"Cedarhurst Green, 6 Cedarhurst Rd, Phoenix Park Racecourse, Dublin 15, Ireland",standard,2022-01-14,380000,2,2,Apartment,82.0,Buy,0,3187.0,Brendan McGlynn Associates 001405/004365,Brendan McGlynn Associates Ltd.,UNBRANDED_AGENT,4.0,False,False,False,SI_666,-7.719602,54.958626,-6.3363337,53.37224759999999
3675921,"13 Hole in The Wall Rd, Donaghmede, Dublin, D13 F228, Ireland",standard,2022-01-30,235000,2,2,Apartment,,Buy,0,2692.0,Paul Stephenson,Sherry FitzGerald Stephenson Crean Property Management & Sales Advisors,BRANDED_AGENT,25.0,False,False,False,E2,-9.72223,52.27795,-6.1635269,53.4029997
3675923,"3 Conquer Hill Rd, Clontarf, Dublin, Ireland",standard,2022-01-30,490000,2,2,Terrace,85.0,Buy,0,2559.0,Norma Healy,Sherry FitzGerald Cork,BRANDED_AGENT,27.0,True,False,False,C1,-8.608256,51.926842,-6.1897404,53.3595981
3675754,"Grove Rd, Malahide, Co. Dublin, Ireland",standard,2022-01-30,1695000,4,2,Detached,118.0,Buy,0,7901.0,Claire Glynn,Property Partners Emma Gill,BRANDED_AGENT,18.0,False,False,False,B3,-9.20931,53.622125,-6.1489579,53.4487286
3675465,"Millennium Tower, Ground Floor, Charlotte Quay Dock, Ringsend Rd, Dublin, Co. Dublin, Ireland",standard,2022-01-30,600000,2,1,Apartment,78.0,Buy,0,8210.0,Ray Kelly (Residential Sales),HWP Residential and Commercial Property,BRANDED_AGENT,11.0,False,False,False,C3,-6.309827,53.346802,-6.236964899999999,53.3429699
3675447,"Griffith Hall, Glandore Rd, Drumcondra, Dublin 9, Ireland",standard,2022-01-30,245000,1,1,Apartment,49.0,Buy,0,902.0,Niamh Jones MIPAV MCEI,Redmond Property,UNBRANDED_AGENT,10.0,False,False,False,E2,-6.168249,53.527883,-6.236981399999999,53.3738093
3675445,"68 Temple Ct, Santry, Dublin, Ireland",standard,2022-01-30,320000,3,2,Apartment,120.0,Buy,0,7193.0,Niall Black,Shane Black Property Advisors & Agents,BRANDED_AGENT,26.0,True,False,False,D1,-6.240894,53.679635,-6.24852,53.406655
3675366,"6 Ridge Hill, Glenageary, Ballybrack, Co. Dublin, A96 Y3E5, Ireland",standard,2022-01-25,324950,2,2,Apartment,77.0,Buy,0,9556.0,James O'Flaherty,Leonard Wilson Keenan Estates & Letting Agents,BRANDED_AGENT,17.0,True,False,False,SI_666,-6.422523,53.390046,-6.1255131,53.2513903
3675365,"31 Wyteleaf Grove, The Donahies, Dublin 13, D13 E2X4, Ireland",standard,2022-01-14,345000,3,1,Semi-D,80.0,Buy,0,2789.0,Michael Boland,DNG Michael Boland,UNBRANDED_AGENT,14.0,False,False,False,F,-9.158073,54.116748,-6.173500199999999,53.3970436
2553702,"Rathmines Little, Dublin 14, Ireland",standard,2022-01-17,295000,1,1,Apartment,118.0,Buy,0,936.0,Mike Smith,Smith Kelly Scott Auctioneers,UNBRANDED_AGENT,11.0,False,False,False,G,-8.301654,53.967058,-6.259299,53.29578189999999
3675225,"33 Dublin Rd, Ard Grainne, Ardnapondra, Moate, Co. Westmeath, N37 YY18, Ireland",standard,2022-01-13,244950,4,2,Semi-D,45.0,Buy,0,431.0,Barry Finnegan,Haines,BRANDED_AGENT,12.0,False,False,False,C1,-6.194905,53.298594,-7.702616999999999,53.3937517
3674191,"53 Drynam Dr, Drynam Hall, Swords, Co. Dublin, K67 R126, Ireland",standard,2022-01-28,325000,2,2,Terrace,102.0,Buy,0,4103.0,Garrath Sheehan,Kerry Property Management Ltd.,UNBRANDED_AGENT,23.0,False,False,True,SI_666,-9.77351,51.972874,-6.2005409,53.4435742
3675189,"10 Alderwood Park, Springfield, Dublin 24, D24 RRC0, Ireland",standard,2022-01-30,285000,3,2,Terrace,115.0,Buy,0,2829.0,Dermot Power,Power & Walsh,UNBRANDED_AGENT,22.0,False,False,False,C1,-7.712293,52.366816,-6.3793158,53.2851924
3675202,"20 Riverwood Lawn, Carpenterstown, Dublin, D15 V3V8, Ireland",standard,2022-01-30,490000,3,3,Semi-D,110.0,Buy,0,1087.0,Sales,The Property Shop,BRANDED_AGENT,15.0,True,False,False,D2,-6.277353,53.349858,-6.3972623,53.3744104
